1
False,321c9cb2be39fd3042b7082303794d32,f82c6c831f70c7f1185a9a6ea90f5dbf
False,100c00860f28bc1de985e075d2ef30e1,f82c6c831f70c7f1185a9a6ea90f5dbf
False,4f9fb35212acb5137bd9747d3da40ee4,f82c6c831f70c7f1185a9a6ea90f5dbf
False,b72fb4c32e02ec7fd680fbfdb8c4cb8c,b7919fc9aaad5fefd42735f912403c9c
False,f7704eb49c668134dc272836b5853742,b7919fc9aaad5fefd42735f912403c9c
False,a64410d42071c9d34bea04c467c299c9,b7919fc9aaad5fefd42735f912403c9c
False,ccfd091d95942b4726d7ae8bf234bb76,b7919fc9aaad5fefd42735f912403c9c
False,c32e0b3909d52d981c88a31217245c6b,b7919fc9aaad5fefd42735f912403c9c
False,7fbed6fa7dcd16369e321531cb90c3b6,b7919fc9aaad5fefd42735f912403c9c
False,60836cc3a5465971a0627efc9c8d92fb,b7919fc9aaad5fefd42735f912403c9c
False,98627740e23d003c2aa0041a3d60170e,b7919fc9aaad5fefd42735f912403c9c
False,cf53991b7435b9c46b65823b4b70da52,b7919fc9aaad5fefd42735f912403c9c
False,684fe58575bff6897b84c11071461c30,b7919fc9aaad5fefd42735f912403c9c
False,22a651b51fb341e804b44a1bcc2c0111,b7919fc9aaad5fefd42735f912403c9c
False,d69ba5fabf7fd64eda95d6540359412d,b7919fc9aaad5fefd42735f912403c9c
False,51f35b05256480c3a944b099233c5814,b7919fc9aaad5fefd42735f912403c9c
False,77e2de5ee3b02a3cdc0ca32e95bec049,b7919fc9aaad5fefd42735f912403c9c
False,b052ef8c1ce86200adef602748c8d2e3,b7919fc9aaad5fefd42735f912403c9c
False,7aa2a9b7b7edf1777c6bdd507c575603,b7919fc9aaad5fefd42735f912403c9c
False,c23a3858b4a3533d097e59c3edf9f96f,b7919fc9aaad5fefd42735f912403c9c
False,70ecc2d8b15e89e167c55e0bcbbad40c,b7919fc9aaad5fefd42735f912403c9c
False,07ed13ac02825c98ddb50de62f1dfd0c,b7919fc9aaad5fefd42735f912403c9c
False,f5645a4ce0ed4e7fa09a6e6946c44574,b7919fc9aaad5fefd42735f912403c9c
False,6d77b71a3dfb972dfa46642ca7ade315,b7919fc9aaad5fefd42735f912403c9c
False,6c829976ac98994e31d6b9ac6163ca49,b7919fc9aaad5fefd42735f912403c9c
False,a3b66a322ab55b0dc4644be1aaeae695,b7919fc9aaad5fefd42735f912403c9c
False,f7f706b23726601b40b3ae4b41b3cac0,b7919fc9aaad5fefd42735f912403c9c
False,083cc785cb29f97587846194ddf1d412,b7919fc9aaad5fefd42735f912403c9c
False,47bc95807711e12b304adacb5801c973,b7919fc9aaad5fefd42735f912403c9c
False,611910052c69dc35e765fb9dac3c4ba0,b7919fc9aaad5fefd42735f912403c9c
False,d2629b2efbc854b049c14bcd4a1b8d82,b7919fc9aaad5fefd42735f912403c9c
False,173608d6b961506f98838273067cdfcd,b7919fc9aaad5fefd42735f912403c9c
False,f19e94b6fd64736e7d7b7fdb1f9d889e,b7919fc9aaad5fefd42735f912403c9c
False,d9829303014007e36ee5d8e946a4331c,b7919fc9aaad5fefd42735f912403c9c
False,88a56a9d973dd1bb206fd3511c54d563,b7919fc9aaad5fefd42735f912403c9c
False,79a061056646e242ae26d75eb95905b4,b7919fc9aaad5fefd42735f912403c9c
False,1c0178c715cfdf2ddd71ed53aec97200,b7919fc9aaad5fefd42735f912403c9c
False,21e5773608276aeae0df331c36b31c78,b7919fc9aaad5fefd42735f912403c9c
False,e420025d80571c87bbbe8c795c269439,b7919fc9aaad5fefd42735f912403c9c
False,81cae333691394d9a464289323379c02,b7919fc9aaad5fefd42735f912403c9c
False,d7e2228cc81122a683e1c38502b2cb55,b7919fc9aaad5fefd42735f912403c9c
False,2fceb0b30511fb5674f5b980022a0a47,b7919fc9aaad5fefd42735f912403c9c
False,28d68b82a3641a3903a9f09e2dfa0e80,b7919fc9aaad5fefd42735f912403c9c
False,7fa2b2c7ce20cc39dfef4b613f3b922f,b7919fc9aaad5fefd42735f912403c9c
False,717b168b718aba38039756c71097fb4f,b7919fc9aaad5fefd42735f912403c9c
False,cbb47f4e010c85d59b3978d05cc92416,b7919fc9aaad5fefd42735f912403c9c
False,cae31082d8089d50ade63aba249b598b,b7919fc9aaad5fefd42735f912403c9c
False,465fdebb8113e0c21fb02920191efcb4,b7919fc9aaad5fefd42735f912403c9c
False,fa648a215aa2b5efe762cad37329de65,b7919fc9aaad5fefd42735f912403c9c
False,e703e8d21c71ef7717cc3bcf7931289b,b7919fc9aaad5fefd42735f912403c9c
False,12c66c0c3febea0131be62d4d9317654,b7919fc9aaad5fefd42735f912403c9c
False,8d943483fdc2cab011918a45b378b662,b7919fc9aaad5fefd42735f912403c9c
True,ce69e092a6e02fdf05f4e23af9350b71,b7919fc9aaad5fefd42735f912403c9c
